survey_id,response_id,category,subcategory,source_version
survey-demo,B0910,Atendimento,Demora,1
survey-demo,B0910,Comunicação,Retorno,1
survey-demo,B0910,Processo,Agendamento,1
survey-demo,B0911,Atendimento,Demora,1
survey-demo,B0911,Comunicação,Retorno,1
survey-demo,B0912,Atendimento,Demora,2
survey-demo,B0913,Atendimento,Demora,1
survey-demo,B0913,Comunicação,Retorno,1
survey-demo,B0914,Atendimento,Demora,1
survey-demo,B0914,Comunicação,Retorno,1
survey-demo,B0914,Processo,Agendamento,1
survey-demo,B0915,Atendimento,Demora,1
survey-demo,B0915,Comunicação,Retorno,1
survey-demo,B0915,Processo,Agendamento,1
survey-demo,B0916,Atendimento,Cordialidade,1
survey-demo,B0916,Atendimento,Demora,1
survey-demo,B0916,Comunicação,Retorno,1
survey-demo,B0916,Processo,Agendamento,1
survey-demo,B0917,Atendimento,Demora,1
survey-demo,B0918,Atendimento,Demora,1
survey-demo,B0918,Comunicação,Retorno,1
survey-demo,B0918,Processo,Agendamento,1
survey-demo,B0919,Atendimento,Demora,1
survey-demo,B0919,Comunicação,Retorno,1
survey-demo,B0919,Processo,Agendamento,1
survey-demo,B0920,Atendimento,Demora,2
survey-demo,B0921,Atendimento,Demora,1
survey-demo,B0922,Atendimento,Demora,1
survey-demo,B0923,Atendimento,Demora,1
survey-demo,B0923,Comunicação,Retorno,1
survey-demo,B0923,Processo,Agendamento,1
survey-demo,B0924,Atendimento,Demora,1
survey-demo,B0924,Comunicação,Retorno,1
survey-demo,B0924,Processo,Agendamento,1
survey-demo,B0925,Atendimento,Cordialidade,1
survey-demo,B0925,Atendimento,Demora,1
survey-demo,B0925,Comunicação,Retorno,1
survey-demo,B0925,Processo,Agendamento,1
survey-demo,B0926,Atendimento,Cordialidade,1
survey-demo,B0926,Atendimento,Demora,1
survey-demo,B0926,Comunicação,Retorno,1
survey-demo,B0926,Processo,Agendamento,1
survey-demo,B0927,Atendimento,Demora,1
survey-demo,B0927,Comunicação,Retorno,1
survey-demo,B0927,Processo,Agendamento,1
survey-demo,B0928,Atendimento,Demora,2
survey-demo,B0929,Atendimento,Cordialidade,1
survey-demo,B0929,Atendimento,Demora,1
survey-demo,B0929,Comunicação,Retorno,1
survey-demo,B0929,Processo,Agendamento,1
survey-demo,B0930,Atendimento,Demora,1
survey-demo,B0930,Comunicação,Retorno,1
survey-demo,B0931,Atendimento,Cordialidade,1
survey-demo,B0931,Atendimento,Demora,1
survey-demo,B0931,Comunicação,Retorno,1
survey-demo,B0931,Processo,Agendamento,1
survey-demo,B0932,Atendimento,Cordialidade,1
survey-demo,B0932,Atendimento,Demora,1
survey-demo,B0932,Comunicação,Retorno,1
survey-demo,B0932,Processo,Agendamento,1
survey-demo,B0933,Atendimento,Demora,1
survey-demo,B0933,Comunicação,Retorno,1
survey-demo,B0934,Atendimento,Demora,1
survey-demo,B0934,Comunicação,Retorno,1
survey-demo,B0935,Atendimento,Demora,1
survey-demo,B0935,Comunicação,Retorno,1
survey-demo,B0936,Atendimento,Demora,2
survey-demo,B0937,Atendimento,Demora,1
survey-demo,B0937,Comunicação,Retorno,1
survey-demo,B0938,Atendimento,Demora,1
survey-demo,B0938,Comunicação,Retorno,1
survey-demo,B0938,Processo,Agendamento,1
survey-demo,B0939,Atendimento,Demora,1
survey-demo,B0939,Comunicação,Retorno,1
survey-demo,B0940,Atendimento,Demora,1
survey-demo,B0940,Comunicação,Retorno,1
survey-demo,B0940,Processo,Agendamento,1
survey-demo,B0941,Atendimento,Cordialidade,1
survey-demo,B0941,Atendimento,Demora,1
survey-demo,B0941,Comunicação,Retorno,1
survey-demo,B0941,Processo,Agendamento,1
survey-demo,B0942,Atendimento,Demora,1
survey-demo,B0942,Comunicação,Retorno,1
survey-demo,B0943,Atendimento,Demora,1
survey-demo,B0943,Comunicação,Retorno,1
survey-demo,B0944,Atendimento,Demora,2
survey-demo,B0945,Atendimento,Demora,1
survey-demo,B0945,Comunicação,Retorno,1
survey-demo,B0946,Atendimento,Demora,1
survey-demo,B0946,Comunicação,Retorno,1
survey-demo,B0947,Atendimento,Demora,1
survey-demo,B0947,Comunicação,Retorno,1
survey-demo,B0948,Atendimento,Demora,1
survey-demo,B0948,Comunicação,Retorno,1
survey-demo,B0948,Processo,Agendamento,1
survey-demo,B0949,Atendimento,Demora,1
survey-demo,B0949,Comunicação,Retorno,1
survey-demo,B0950,Atendimento,Demora,1
survey-demo,B0950,Comunicação,Retorno,1
survey-demo,B0951,Atendimento,Demora,1
survey-demo,B0951,Comunicação,Retorno,1
survey-demo,B0954,Atendimento,Cordialidade,1
survey-demo,B0954,Atendimento,Demora,1
survey-demo,B0954,Comunicação,Retorno,1
survey-demo,B0954,Processo,Agendamento,1
survey-demo,B0955,Atendimento,Cordialidade,1
survey-demo,B0955,Atendimento,Demora,1
survey-demo,B0955,Comunicação,Retorno,1
survey-demo,B0955,Processo,Agendamento,1
survey-demo,B0956,Atendimento,Demora,1
survey-demo,B0956,Comunicação,Retorno,1
survey-demo,B0957,Atendimento,Demora,1
survey-demo,B0958,Atendimento,Demora,1
survey-demo,B0958,Comunicação,Retorno,1
survey-demo,B0959,Atendimento,Demora,1
survey-demo,B0959,Comunicação,Retorno,1
survey-demo,B0959,Processo,Agendamento,1
survey-demo,B0960,Atendimento,Demora,2
survey-demo,B0961,Atendimento,Cordialidade,1
survey-demo,B0961,Atendimento,Demora,1
survey-demo,B0961,Comunicação,Retorno,1
survey-demo,B0961,Processo,Agendamento,1
survey-demo,B0963,Atendimento,Demora,1
survey-demo,B0963,Comunicação,Retorno,1
survey-demo,B0964,Atendimento,Demora,1
survey-demo,B0964,Comunicação,Retorno,1
survey-demo,B0965,Atendimento,Demora,1
survey-demo,B0965,Comunicação,Retorno,1
survey-demo,B0966,Atendimento,Demora,1
survey-demo,B0966,Comunicação,Retorno,1
survey-demo,B0967,Atendimento,Demora,1
survey-demo,B0967,Comunicação,Retorno,1
survey-demo,B0970,Atendimento,Demora,1
survey-demo,B0971,Atendimento,Demora,1
survey-demo,B0971,Comunicação,Retorno,1
survey-demo,B0971,Processo,Agendamento,1
survey-demo,B0972,Atendimento,Demora,1
survey-demo,B0972,Comunicação,Retorno,1
survey-demo,B0973,Atendimento,Demora,1
survey-demo,B0974,Atendimento,Demora,1
survey-demo,B0974,Comunicação,Retorno,1
survey-demo,B0975,Atendimento,Cordialidade,1
survey-demo,B0975,Atendimento,Demora,1
survey-demo,B0975,Comunicação,Retorno,1
survey-demo,B0975,Processo,Agendamento,1
survey-demo,B0977,Atendimento,Demora,1
survey-demo,B0978,Atendimento,Demora,1
survey-demo,B0979,Atendimento,Demora,1
survey-demo,B0980,Atendimento,Demora,1
survey-demo,B0980,Comunicação,Retorno,1
survey-demo,B0981,Atendimento,Demora,1
survey-demo,B0981,Comunicação,Retorno,1
survey-demo,B0982,Atendimento,Demora,1
survey-demo,B0983,Atendimento,Demora,1
survey-demo,B0984,Atendimento,Demora,2
survey-demo,B0985,Atendimento,Demora,1
survey-demo,B0985,Comunicação,Retorno,1
survey-demo,B0985,Processo,Agendamento,1
survey-demo,B0987,Atendimento,Demora,1
survey-demo,B0987,Comunicação,Retorno,1
survey-demo,B0987,Processo,Agendamento,1
survey-demo,B0988,Atendimento,Demora,1
survey-demo,B0989,Atendimento,Cordialidade,1
survey-demo,B0989,Atendimento,Demora,1
survey-demo,B0989,Comunicação,Retorno,1
survey-demo,B0989,Processo,Agendamento,1
survey-demo,B0990,Atendimento,Demora,1
survey-demo,B0990,Comunicação,Retorno,1
survey-demo,B0991,Atendimento,Demora,1
survey-demo,B0991,Comunicação,Retorno,1
survey-demo,B0991,Processo,Agendamento,1
survey-demo,B0992,Atendimento,Demora,2
survey-demo,B0993,Atendimento,Demora,1
survey-demo,B0993,Comunicação,Retorno,1
survey-demo,B0994,Atendimento,Cordialidade,1
survey-demo,B0994,Atendimento,Demora,1
survey-demo,B0994,Comunicação,Retorno,1
survey-demo,B0994,Processo,Agendamento,1
survey-demo,B0995,Atendimento,Demora,1
survey-demo,B0995,Comunicação,Retorno,1
survey-demo,B0996,Atendimento,Demora,1
survey-demo,B0996,Comunicação,Retorno,1
survey-demo,B0997,Atendimento,Demora,1
survey-demo,B0997,Comunicação,Retorno,1
survey-demo,B0998,Atendimento,Demora,1
survey-demo,B0998,Comunicação,Retorno,1
survey-demo,B0999,Atendimento,Demora,1
survey-demo,B0999,Comunicação,Retorno,1
survey-demo,B0999,Processo,Agendamento,1
survey-demo,B1000,Atendimento,Demora,2
survey-demo,B1001,Atendimento,Demora,1
survey-demo,B1001,Comunicação,Retorno,1
survey-demo,B1002,Atendimento,Demora,1
survey-demo,B1002,Comunicação,Retorno,1
survey-demo,B1002,Processo,Agendamento,1
survey-demo,B1003,Atendimento,Demora,1
survey-demo,B1003,Comunicação,Retorno,1
survey-demo,B1003,Processo,Agendamento,1
survey-demo,B1004,Atendimento,Demora,1
survey-demo,B1004,Comunicação,Retorno,1
survey-demo,B1004,Processo,Agendamento,1
survey-demo,B1005,Atendimento,Demora,1
survey-demo,B1005,Comunicação,Retorno,1
survey-demo,B1005,Processo,Agendamento,1
survey-demo,B1007,Atendimento,Cordialidade,1
survey-demo,B1007,Atendimento,Demora,1
survey-demo,B1007,Comunicação,Retorno,1
survey-demo,B1007,Processo,Agendamento,1
survey-demo,B1008,Atendimento,Demora,2
survey-demo,B1009,Atendimento,Demora,1
survey-demo,B1009,Comunicação,Retorno,1
survey-demo,B1010,Atendimento,Cordialidade,1
survey-demo,B1010,Atendimento,Demora,1
survey-demo,B1010,Comunicação,Retorno,1
survey-demo,B1010,Processo,Agendamento,1
survey-demo,B1011,Atendimento,Demora,1
survey-demo,B1011,Comunicação,Retorno,1
survey-demo,B1012,Atendimento,Cordialidade,1
survey-demo,B1012,Atendimento,Demora,1
survey-demo,B1012,Comunicação,Retorno,1
survey-demo,B1012,Processo,Agendamento,1
survey-demo,B1013,Atendimento,Demora,1
survey-demo,B1013,Comunicação,Retorno,1
survey-demo,B1017,Atendimento,Cordialidade,1
survey-demo,B1017,Atendimento,Demora,1
survey-demo,B1017,Comunicação,Retorno,1
survey-demo,B1017,Processo,Agendamento,1
survey-demo,B1018,Atendimento,Demora,1
survey-demo,B1018,Comunicação,Retorno,1
survey-demo,B1019,Atendimento,Cordialidade,1
survey-demo,B1019,Atendimento,Demora,1
survey-demo,B1019,Comunicação,Retorno,1
survey-demo,B1019,Processo,Agendamento,1
survey-demo,B1020,Atendimento,Demora,1
survey-demo,B1021,Atendimento,Demora,1
survey-demo,B1021,Comunicação,Retorno,1
survey-demo,B1021,Processo,Agendamento,1
survey-demo,B1022,Atendimento,Demora,1
survey-demo,B1023,Atendimento,Demora,1
survey-demo,B1023,Comunicação,Retorno,1
survey-demo,B1024,Atendimento,Demora,2
survey-demo,B1025,Atendimento,Cordialidade,1
survey-demo,B1025,Atendimento,Demora,1
survey-demo,B1025,Comunicação,Retorno,1
survey-demo,B1025,Processo,Agendamento,1
survey-demo,B1026,Atendimento,Demora,1
survey-demo,B1026,Comunicação,Retorno,1
survey-demo,B1027,Atendimento,Demora,1
survey-demo,B1027,Comunicação,Retorno,1
survey-demo,B1028,Atendimento,Demora,1
survey-demo,B1028,Comunicação,Retorno,1
survey-demo,B1029,Atendimento,Demora,1
survey-demo,B1029,Comunicação,Retorno,1
survey-demo,B1029,Processo,Agendamento,1
survey-demo,B1030,Atendimento,Demora,1
survey-demo,B1030,Comunicação,Retorno,1
survey-demo,B1031,Atendimento,Demora,1
survey-demo,B1034,Atendimento,Demora,1
survey-demo,B1034,Comunicação,Retorno,1
survey-demo,B1034,Processo,Agendamento,1
survey-demo,B1035,Atendimento,Demora,1
survey-demo,B1035,Comunicação,Retorno,1
survey-demo,B1036,Atendimento,Demora,1
survey-demo,B1036,Comunicação,Retorno,1
survey-demo,B1036,Processo,Agendamento,1
survey-demo,B1038,Atendimento,Cordialidade,1
survey-demo,B1038,Atendimento,Demora,1
survey-demo,B1038,Comunicação,Retorno,1
survey-demo,B1038,Processo,Agendamento,1
survey-demo,B1039,Atendimento,Demora,1
survey-demo,B1039,Comunicação,Retorno,1
survey-demo,B1040,Atendimento,Demora,2
survey-demo,B1041,Atendimento,Cordialidade,1
survey-demo,B1041,Atendimento,Demora,1
survey-demo,B1041,Comunicação,Retorno,1
survey-demo,B1041,Processo,Agendamento,1
survey-demo,B1042,Atendimento,Demora,1
survey-demo,B1042,Comunicação,Retorno,1
survey-demo,B1043,Atendimento,Demora,1
survey-demo,B1043,Comunicação,Retorno,1
survey-demo,B1044,Atendimento,Demora,1
survey-demo,B1045,Atendimento,Demora,1
survey-demo,B1046,Atendimento,Cordialidade,1
survey-demo,B1046,Atendimento,Demora,1
survey-demo,B1046,Comunicação,Retorno,1
survey-demo,B1046,Processo,Agendamento,1
survey-demo,B1047,Atendimento,Demora,1
survey-demo,B1047,Comunicação,Retorno,1
survey-demo,B1048,Atendimento,Demora,2
survey-demo,B1049,Atendimento,Demora,1
survey-demo,B1050,Atendimento,Demora,1
survey-demo,B1050,Comunicação,Retorno,1
survey-demo,B1050,Processo,Agendamento,1
survey-demo,B1051,Atendimento,Demora,1
survey-demo,B1051,Comunicação,Retorno,1
survey-demo,B1052,Atendimento,Demora,1
survey-demo,B1052,Comunicação,Retorno,1
survey-demo,B1052,Processo,Agendamento,1
survey-demo,B1053,Atendimento,Cordialidade,1
survey-demo,B1053,Atendimento,Demora,1
survey-demo,B1053,Comunicação,Retorno,1
survey-demo,B1053,Processo,Agendamento,1
survey-demo,B1054,Atendimento,Cordialidade,1
survey-demo,B1054,Atendimento,Demora,1
survey-demo,B1054,Comunicação,Retorno,1
survey-demo,B1054,Processo,Agendamento,1
survey-demo,B1055,Atendimento,Demora,1
survey-demo,B1057,Atendimento,Demora,1
survey-demo,B1057,Comunicação,Retorno,1
survey-demo,B1058,Atendimento,Demora,1
survey-demo,B1059,Atendimento,Demora,1
survey-demo,B1059,Comunicação,Retorno,1
survey-demo,B1060,Atendimento,Cordialidade,1
survey-demo,B1060,Atendimento,Demora,1
survey-demo,B1060,Comunicação,Retorno,1
survey-demo,B1060,Processo,Agendamento,1
survey-demo,B1061,Atendimento,Cordialidade,1
survey-demo,B1061,Atendimento,Demora,1
survey-demo,B1061,Comunicação,Retorno,1
survey-demo,B1061,Processo,Agendamento,1
survey-demo,B1062,Atendimento,Demora,1
survey-demo,B1063,Atendimento,Demora,1
survey-demo,B1063,Comunicação,Retorno,1
survey-demo,B1064,Atendimento,Demora,2
survey-demo,B1066,Atendimento,Demora,1
survey-demo,B1066,Comunicação,Retorno,1
survey-demo,B1067,Atendimento,Demora,1
survey-demo,B1067,Comunicação,Retorno,1
survey-demo,B1067,Processo,Agendamento,1
survey-demo,B1068,Atendimento,Demora,1
survey-demo,B1068,Comunicação,Retorno,1
survey-demo,B1068,Processo,Agendamento,1
survey-demo,B1069,Atendimento,Demora,1
survey-demo,B1069,Comunicação,Retorno,1
survey-demo,B1071,Atendimento,Demora,1
survey-demo,B1071,Comunicação,Retorno,1
survey-demo,B1072,Atendimento,Demora,2
survey-demo,B1073,Atendimento,Demora,1
survey-demo,B1073,Comunicação,Retorno,1
survey-demo,B1074,Atendimento,Cordialidade,1
survey-demo,B1074,Atendimento,Demora,1
survey-demo,B1074,Comunicação,Retorno,1
survey-demo,B1074,Processo,Agendamento,1
survey-demo,B1075,Atendimento,Cordialidade,1
survey-demo,B1075,Atendimento,Demora,1
survey-demo,B1075,Comunicação,Retorno,1
survey-demo,B1075,Processo,Agendamento,1
survey-demo,B1076,Atendimento,Demora,1
survey-demo,B1076,Comunicação,Retorno,1
survey-demo,B1076,Processo,Agendamento,1
survey-demo,B1077,Atendimento,Demora,1
survey-demo,B1077,Comunicação,Retorno,1
survey-demo,B1079,Atendimento,Demora,1
survey-demo,B1079,Comunicação,Retorno,1
survey-demo,B1079,Processo,Agendamento,1
survey-demo,B1080,Atendimento,Demora,2
survey-demo,B1081,Atendimento,Demora,1
survey-demo,B1081,Comunicação,Retorno,1
survey-demo,B1081,Processo,Agendamento,1
survey-demo,B1082,Atendimento,Demora,1
survey-demo,B1082,Comunicação,Retorno,1
survey-demo,B1083,Atendimento,Cordialidade,1
survey-demo,B1083,Atendimento,Demora,1
survey-demo,B1083,Comunicação,Retorno,1
survey-demo,B1083,Processo,Agendamento,1
survey-demo,B1084,Atendimento,Demora,1
survey-demo,B1084,Comunicação,Retorno,1
survey-demo,B1085,Atendimento,Demora,1
survey-demo,B1086,Atendimento,Demora,1
survey-demo,B1086,Comunicação,Retorno,1
survey-demo,B1087,Atendimento,Demora,1
survey-demo,B1087,Comunicação,Retorno,1
survey-demo,B1088,Atendimento,Demora,2
survey-demo,B1089,Atendimento,Demora,1
survey-demo,B1089,Comunicação,Retorno,1
survey-demo,B1090,Atendimento,Cordialidade,1
survey-demo,B1090,Atendimento,Demora,1
survey-demo,B1090,Comunicação,Retorno,1
survey-demo,B1090,Processo,Agendamento,1
survey-demo,B1092,Atendimento,Demora,1
survey-demo,B1092,Comunicação,Retorno,1
survey-demo,B1093,Atendimento,Demora,1
survey-demo,B1093,Comunicação,Retorno,1
survey-demo,B1093,Processo,Agendamento,1
survey-demo,B1094,Atendimento,Demora,1
survey-demo,B1094,Comunicação,Retorno,1
survey-demo,B1095,Atendimento,Demora,1
survey-demo,B1095,Comunicação,Retorno,1
survey-demo,B1095,Processo,Agendamento,1
survey-demo,B1096,Atendimento,Demora,2
survey-demo,B1097,Atendimento,Cordialidade,1
survey-demo,B1097,Atendimento,Demora,1
survey-demo,B1097,Comunicação,Retorno,1
survey-demo,B1097,Processo,Agendamento,1
survey-demo,B1098,Atendimento,Cordialidade,1
survey-demo,B1098,Atendimento,Demora,1
survey-demo,B1098,Comunicação,Retorno,1
survey-demo,B1098,Processo,Agendamento,1
survey-demo,B1099,Atendimento,Demora,1
survey-demo,B1099,Comunicação,Retorno,1
survey-demo,B1099,Processo,Agendamento,1
survey-demo,B1100,Atendimento,Demora,1
survey-demo,B1101,Atendimento,Cordialidade,1
survey-demo,B1101,Atendimento,Demora,1
survey-demo,B1101,Comunicação,Retorno,1
survey-demo,B1101,Processo,Agendamento,1
survey-demo,B1102,Atendimento,Demora,1
survey-demo,B1102,Comunicação,Retorno,1
survey-demo,B1103,Atendimento,Cordialidade,1
survey-demo,B1103,Atendimento,Demora,1
survey-demo,B1103,Comunicação,Retorno,1
survey-demo,B1103,Processo,Agendamento,1
survey-demo,B1104,Atendimento,Demora,2
survey-demo,B1105,Atendimento,Cordialidade,1
survey-demo,B1105,Atendimento,Demora,1
survey-demo,B1105,Comunicação,Retorno,1
survey-demo,B1105,Processo,Agendamento,1
survey-demo,B1106,Atendimento,Cordialidade,1
survey-demo,B1106,Atendimento,Demora,1
survey-demo,B1106,Comunicação,Retorno,1
survey-demo,B1106,Processo,Agendamento,1
survey-demo,B1107,Atendimento,Cordialidade,1
survey-demo,B1107,Atendimento,Demora,1
survey-demo,B1107,Comunicação,Retorno,1
survey-demo,B1107,Processo,Agendamento,1
survey-demo,B1108,Atendimento,Demora,1
survey-demo,B1109,Atendimento,Demora,1
survey-demo,B1109,Comunicação,Retorno,1
survey-demo,B1110,Atendimento,Demora,1
survey-demo,B1110,Comunicação,Retorno,1
survey-demo,B1110,Processo,Agendamento,1
survey-demo,B1111,Atendimento,Demora,1
survey-demo,B1112,Atendimento,Demora,2
survey-demo,B1113,Atendimento,Demora,1
survey-demo,B1113,Comunicação,Retorno,1
survey-demo,B1113,Processo,Agendamento,1
survey-demo,B1114,Atendimento,Demora,1
survey-demo,B1114,Comunicação,Retorno,1
survey-demo,B1115,Atendimento,Demora,1
survey-demo,B1115,Comunicação,Retorno,1
survey-demo,B1115,Processo,Agendamento,1
survey-demo,B1116,Atendimento,Demora,1
survey-demo,B1116,Comunicação,Retorno,1
survey-demo,B1117,Atendimento,Cordialidade,1
survey-demo,B1117,Atendimento,Demora,1
survey-demo,B1117,Comunicação,Retorno,1
survey-demo,B1117,Processo,Agendamento,1
survey-demo,B1118,Atendimento,Cordialidade,1
survey-demo,B1118,Atendimento,Demora,1
survey-demo,B1118,Comunicação,Retorno,1
survey-demo,B1118,Processo,Agendamento,1
survey-demo,B1119,Atendimento,Demora,1
survey-demo,B1119,Comunicação,Retorno,1
survey-demo,B1120,Atendimento,Demora,2
survey-demo,B1121,Atendimento,Demora,1
survey-demo,B1121,Comunicação,Retorno,1
survey-demo,B1121,Processo,Agendamento,1
survey-demo,B1122,Atendimento,Demora,1
survey-demo,B1122,Comunicação,Retorno,1
survey-demo,B1122,Processo,Agendamento,1
survey-demo,B1123,Atendimento,Demora,1
survey-demo,B1123,Comunicação,Retorno,1
survey-demo,B1124,Atendimento,Demora,1
survey-demo,B1124,Comunicação,Retorno,1
survey-demo,B1124,Processo,Agendamento,1
survey-demo,B1125,Atendimento,Demora,1
survey-demo,B1125,Comunicação,Retorno,1
survey-demo,B1125,Processo,Agendamento,1
survey-demo,B1127,Atendimento,Demora,1
survey-demo,B1127,Comunicação,Retorno,1
survey-demo,B1128,Atendimento,Demora,2
survey-demo,B1129,Atendimento,Demora,1
survey-demo,B1129,Comunicação,Retorno,1
survey-demo,B1130,Atendimento,Demora,1
survey-demo,B1130,Comunicação,Retorno,1
survey-demo,B1131,Atendimento,Demora,1
survey-demo,B1131,Comunicação,Retorno,1
survey-demo,B1134,Atendimento,Demora,1
survey-demo,B1134,Comunicação,Retorno,1
survey-demo,B1135,Atendimento,Demora,1
survey-demo,B1135,Comunicação,Retorno,1
survey-demo,B1135,Processo,Agendamento,1
survey-demo,B1136,Atendimento,Demora,2
survey-demo,B1137,Atendimento,Demora,1
survey-demo,B1137,Comunicação,Retorno,1
survey-demo,B1137,Processo,Agendamento,1
survey-demo,B1138,Atendimento,Demora,1
survey-demo,B1138,Comunicação,Retorno,1
survey-demo,B1138,Processo,Agendamento,1
survey-demo,B1139,Atendimento,Demora,1
survey-demo,B1139,Comunicação,Retorno,1
survey-demo,B1140,Atendimento,Demora,1
survey-demo,B1140,Comunicação,Retorno,1
survey-demo,B1141,Atendimento,Cordialidade,1
survey-demo,B1141,Atendimento,Demora,1
survey-demo,B1141,Comunicação,Retorno,1
survey-demo,B1141,Processo,Agendamento,1
survey-demo,B1142,Atendimento,Demora,1
survey-demo,B1144,Atendimento,Demora,2
survey-demo,B1145,Atendimento,Cordialidade,1
survey-demo,B1145,Atendimento,Demora,1
survey-demo,B1145,Comunicação,Retorno,1
survey-demo,B1145,Processo,Agendamento,1
survey-demo,B1146,Atendimento,Demora,1
survey-demo,B1146,Comunicação,Retorno,1
survey-demo,B1147,Atendimento,Demora,1
survey-demo,B1147,Comunicação,Retorno,1
survey-demo,B1147,Processo,Agendamento,1
survey-demo,B1150,Atendimento,Demora,1
survey-demo,B1150,Comunicação,Retorno,1
survey-demo,B1152,Atendimento,Demora,2
survey-demo,B1153,Atendimento,Demora,1
survey-demo,B1153,Comunicação,Retorno,1
survey-demo,B1154,Atendimento,Cordialidade,1
survey-demo,B1154,Atendimento,Demora,1
survey-demo,B1154,Comunicação,Retorno,1
survey-demo,B1154,Processo,Agendamento,1
survey-demo,B1155,Atendimento,Demora,1
survey-demo,B1155,Comunicação,Retorno,1
survey-demo,B1157,Atendimento,Demora,1
survey-demo,B1157,Comunicação,Retorno,1
survey-demo,B1158,Atendimento,Demora,1
survey-demo,B1158,Comunicação,Retorno,1
survey-demo,B1158,Processo,Agendamento,1
survey-demo,B1159,Atendimento,Demora,1
survey-demo,B1159,Comunicação,Retorno,1
survey-demo,B1159,Processo,Agendamento,1
survey-demo,B1160,Atendimento,Demora,2
survey-demo,B1161,Atendimento,Demora,1
survey-demo,B1162,Atendimento,Cordialidade,1
survey-demo,B1162,Atendimento,Demora,1
survey-demo,B1162,Comunicação,Retorno,1
survey-demo,B1162,Processo,Agendamento,1
survey-demo,B1163,Atendimento,Demora,1
survey-demo,B1164,Atendimento,Cordialidade,1
survey-demo,B1164,Atendimento,Demora,1
survey-demo,B1164,Comunicação,Retorno,1
survey-demo,B1164,Processo,Agendamento,1
survey-demo,B1165,Atendimento,Cordialidade,1
survey-demo,B1165,Atendimento,Demora,1
survey-demo,B1165,Comunicação,Retorno,1
survey-demo,B1165,Processo,Agendamento,1
survey-demo,B1166,Atendimento,Cordialidade,1
survey-demo,B1166,Atendimento,Demora,1
survey-demo,B1166,Comunicação,Retorno,1
survey-demo,B1166,Processo,Agendamento,1
survey-demo,B1167,Atendimento,Demora,1
survey-demo,B1168,Atendimento,Demora,2
survey-demo,B1169,Atendimento,Demora,1
survey-demo,B1169,Comunicação,Retorno,1
survey-demo,B1170,Atendimento,Demora,1
survey-demo,B1170,Comunicação,Retorno,1
survey-demo,B1170,Processo,Agendamento,1
survey-demo,B1171,Atendimento,Cordialidade,1
survey-demo,B1171,Atendimento,Demora,1
survey-demo,B1171,Comunicação,Retorno,1
survey-demo,B1171,Processo,Agendamento,1
survey-demo,B1172,Atendimento,Demora,1
survey-demo,B1172,Comunicação,Retorno,1
survey-demo,B1173,Atendimento,Demora,1
survey-demo,B1173,Comunicação,Retorno,1
survey-demo,B1174,Atendimento,Demora,1
survey-demo,B1174,Comunicação,Retorno,1
survey-demo,B1175,Atendimento,Demora,1
survey-demo,B1175,Comunicação,Retorno,1
survey-demo,B1175,Processo,Agendamento,1
survey-demo,B1176,Atendimento,Demora,2
survey-demo,B1177,Atendimento,Demora,1
survey-demo,B1177,Comunicação,Retorno,1
survey-demo,B1177,Processo,Agendamento,1
survey-demo,B1178,Atendimento,Demora,1
survey-demo,B1179,Atendimento,Cordialidade,1
survey-demo,B1179,Atendimento,Demora,1
survey-demo,B1179,Comunicação,Retorno,1
survey-demo,B1179,Processo,Agendamento,1
survey-demo,B1180,Atendimento,Demora,1
survey-demo,B1180,Comunicação,Retorno,1
survey-demo,B1182,Atendimento,Demora,1
survey-demo,B1182,Comunicação,Retorno,1
survey-demo,B1183,Atendimento,Demora,1
survey-demo,B1184,Atendimento,Demora,2
survey-demo,B1185,Atendimento,Cordialidade,1
survey-demo,B1185,Atendimento,Demora,1
survey-demo,B1185,Comunicação,Retorno,1
survey-demo,B1185,Processo,Agendamento,1
survey-demo,B1186,Atendimento,Cordialidade,1
survey-demo,B1186,Atendimento,Demora,1
survey-demo,B1186,Comunicação,Retorno,1
survey-demo,B1186,Processo,Agendamento,1
survey-demo,B1187,Atendimento,Cordialidade,1
survey-demo,B1187,Atendimento,Demora,1
survey-demo,B1187,Comunicação,Retorno,1
survey-demo,B1187,Processo,Agendamento,1
survey-demo,B1188,Atendimento,Demora,1
survey-demo,B1188,Comunicação,Retorno,1
survey-demo,B1188,Processo,Agendamento,1
survey-demo,B1189,Atendimento,Cordialidade,1
survey-demo,B1189,Atendimento,Demora,1
survey-demo,B1189,Comunicação,Retorno,1
survey-demo,B1189,Processo,Agendamento,1
survey-demo,B1190,Atendimento,Demora,1
survey-demo,B1190,Comunicação,Retorno,1
survey-demo,B1191,Atendimento,Demora,1
survey-demo,B1191,Comunicação,Retorno,1
survey-demo,B1191,Processo,Agendamento,1
survey-demo,B1192,Atendimento,Demora,2
survey-demo,B1193,Atendimento,Cordialidade,1
survey-demo,B1193,Atendimento,Demora,1
survey-demo,B1193,Comunicação,Retorno,1
survey-demo,B1193,Processo,Agendamento,1
survey-demo,B1194,Atendimento,Cordialidade,1
survey-demo,B1194,Atendimento,Demora,1
survey-demo,B1194,Comunicação,Retorno,1
survey-demo,B1194,Processo,Agendamento,1
survey-demo,B1195,Atendimento,Demora,1
survey-demo,B1195,Comunicação,Retorno,1
survey-demo,B1195,Processo,Agendamento,1
survey-demo,B1196,Atendimento,Demora,1
survey-demo,B1196,Comunicação,Retorno,1
