survey_id,response_id,customer_id,source_version,updated_at,answered_at,created_at,metric,score,journey_stage,feedback,event_id,payload_hash,quality_status
survey-demo,B0921,customer-0460,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,service,Comentário inteiramente sintético.,event-B0921-v1,dae1feee2d369a7a1e913dbca3e6dc65c850f869b1f8827f87c819af690df815,ok
survey-demo,B0922,customer-0461,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,support,Comentário inteiramente sintético.,event-B0922-v1,9997ba40aec02aae58b265c9500b93695aa75f1599b1c2186559eea61b2778cc,ok
survey-demo,B0923,customer-0461,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,renewal,Comentário inteiramente sintético.,event-B0923-v1,2aef5bd840566affcf71c0da8602e5a9d5e3d479acbf7b34f6dc0bba720424bd,ok
survey-demo,B0924,customer-0462,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,onboarding,Comentário inteiramente sintético.,event-B0924-v1,1890745792013b077998c6e8264c02ae3d3052381c4995e77f3adc14903d7c9d,ok
survey-demo,B0925,customer-0462,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,service,Comentário inteiramente sintético.,event-B0925-v1,32f6325b9ac4f6b359c2985ba8c0face339898d0c30995db8e277bc96800d4e4,ok
survey-demo,B0926,customer-0463,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,support,Comentário inteiramente sintético.,event-B0926-v1,5f28801a91615d3698ffa21c5845c465fd14169c23b3f7fe46424effd1dbe436,ok
survey-demo,B0927,customer-0463,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,renewal,Comentário inteiramente sintético.,event-B0927-v1,0c6bda19650fcfcb8b7ef5bd2309e2f7186e63c22decc9d03ffcafdc442c93ee,ok
survey-demo,B0928,customer-0464,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,onboarding,Comentário inteiramente sintético.,event-B0928-v2,333b5f5246c5223e1eb3b332eb7abd42efced86d1cb823b2e8e9e017486b5727,ok
survey-demo,B0929,customer-0464,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,service,Comentário inteiramente sintético.,event-B0929-v1,a3dee9878ed447ba29038004097cbd15a2f2d9a6699eab2980945aaa0e0b8ecb,ok
survey-demo,B0930,customer-0465,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B0930-v1,6058a2c1c8fa8063ab07ad6c5662f3867aabc0472b2bac94717f6eaefc575197,ok
survey-demo,B0931,customer-0465,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,renewal,Comentário inteiramente sintético.,event-B0931-v1,622de09786864fb4476eb786e364ec8e4198bc59cb8d575ba1c81875380cba2b,ok
survey-demo,B0932,customer-0466,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,onboarding,Comentário inteiramente sintético.,event-B0932-v1,33f1678d466fdb4a0be7b7c89f59f1dbb571f33ccf4dac096777a705626bbac2,ok
survey-demo,B0933,customer-0466,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,service,Comentário inteiramente sintético.,event-B0933-v1,1ae3720f3b27db002bd52cbd901adc827a541284c5803764635de82d88788453,ok
survey-demo,B0934,customer-0467,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,support,Comentário inteiramente sintético.,event-B0934-v1,027cf44ae6b8f2bcd1179640a2987c2c27427b6172a2c6f034e80532f195bc10,ok
survey-demo,B0935,customer-0467,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,renewal,Comentário inteiramente sintético.,event-B0935-v1,8c5b1384f11f7a3355c37f06932a261183e57de9887deb6408e3167c12056fa4,ok
survey-demo,B0936,customer-0468,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0936-v2,9c81f20b077bd8847479022a3921a91e662ce89d753c635721bb2ea5f0987b43,ok
survey-demo,B0937,customer-0468,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,service,Comentário inteiramente sintético.,event-B0937-v1,cf3f3e33545e3863db0c5183fe6139ffcfc3f5c6d9e4f0dcc8786fc0c56e204a,ok
survey-demo,B0938,customer-0469,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,support,Comentário inteiramente sintético.,event-B0938-v1,859c6ea1612980189d0446022d013685e35e9e679fdedf92fca2a251813a94f0,ok
survey-demo,B0939,customer-0469,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,renewal,Comentário inteiramente sintético.,event-B0939-v1,b8d72bbccb0c599a8137dc439b54eb21d6258c23a8a6f422bfbaef4d796f1e3f,ok
survey-demo,B0940,customer-0470,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,onboarding,Comentário inteiramente sintético.,event-B0940-v1,f0907732a09e04a2d46fd338a64cff2b459d12bd3d9a7c7f2b7c7cf1499e00c8,ok
survey-demo,B0941,customer-0470,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,service,Comentário inteiramente sintético.,event-B0941-v1,1e8ac1d05f8e5ef551a5fd97c64f752e007d4c0f2a9b37b06f3274c1bd5ecac3,ok
survey-demo,B0942,customer-0471,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B0942-v1,180a9caf5c3e888a2e15dee1f996bb457c3aebddebd2ef8f76b3d359d8a242f4,ok
survey-demo,B0943,customer-0471,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,renewal,Comentário inteiramente sintético.,event-B0943-v1,90fa42cc1f4de3e43d261f7044c62b51d21c99074caf6c1fa4935a841a81635c,ok
survey-demo,B0944,customer-0472,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,onboarding,Comentário inteiramente sintético.,event-B0944-v2,a086b02284bed886cff252568c5aea9b8942c212796bb9e45da58f817921b073,ok
survey-demo,B0945,customer-0472,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,service,Comentário inteiramente sintético.,event-B0945-v1,e3bbe22875c69cad6f522841bd530ae28d3bc57ca193274f5110b7eb105d0904,ok
survey-demo,B0946,customer-0473,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,support,Comentário inteiramente sintético.,event-B0946-v1,1233696d0ef8332b2b293782c8726a5411d77125b00cb8ccc20bb6f62e84a1bd,ok
survey-demo,B0947,customer-0473,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,renewal,Comentário inteiramente sintético.,event-B0947-v1,2445f512eae969ee519326a5aae1a6b3fd3332bba3cfaa9801ad2962e81cbd00,ok
survey-demo,B0948,customer-0474,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0948-v1,8f54a3decb197ead61cb5b80e8acd3b1b0b2067151b747988dd11517522be55d,ok
survey-demo,B0949,customer-0474,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,service,Comentário inteiramente sintético.,event-B0949-v1,9a1ff760f1e02974e257706bc65bd2bb0b76f975d5ab6a505f8d4d46f6907936,ok
survey-demo,B0950,customer-0475,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,support,Comentário inteiramente sintético.,event-B0950-v1,3fe5f76f71375e246a425fd0d034b6937cca697a509a87bb42e8200e02380087,ok
survey-demo,B0951,customer-0475,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,renewal,Comentário inteiramente sintético.,event-B0951-v1,86589f7b79565b2f8cd51ba3e8418c7a70ce3325bb0f8553b4a74edfd636a9a9,ok
survey-demo,B0952,customer-0476,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0952-v2,181f0414b4291818af862c04b7dd9ca55d6e791b2dc691bb80c35ddc2e0c47a6,ok
survey-demo,B0953,customer-0476,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,service,Comentário inteiramente sintético.,event-B0953-v1,4ef338c31e16c3b55e8a8cee49bf965fbe04c85e985f5276b2f6ca0ca4437bf3,ok
survey-demo,B0954,customer-0477,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B0954-v1,1977062596134aa92c01db577c2f728ef4fb216b12be9627379cea94492c4f71,ok
survey-demo,B0955,customer-0477,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0955-v1,e4966523c71b28e8a777be5e01c3edfbbcd70c58d856dc5474f622ae7dc2af14,ok
survey-demo,B0956,customer-0478,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,onboarding,Comentário inteiramente sintético.,event-B0956-v1,516ca7bc27e0d6bf71bace21d9557be7062246a4d428f4a4e8df02d5e5db9a65,ok
survey-demo,B0957,customer-0478,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,service,Comentário inteiramente sintético.,event-B0957-v1,6ea390c1f3315eab03d850ce36bd77671197b208104c43952a80aa4e398f9450,ok
survey-demo,B0958,customer-0479,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,support,Comentário inteiramente sintético.,event-B0958-v1,0ec06e9703c71317e7f96732d55016ac5794d9b401071918977ddafe72fc7c5e,ok
survey-demo,B0959,customer-0479,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0959-v1,6b06b3260491cf82472ac8f4655117ac06a6bbc532ac5990a470532e125557f5,ok
survey-demo,B0960,customer-0480,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0960-v2,9bbccae943017cc738ee99c430f4eccd156a67f5327ea78e0be3ae59cb98d186,has_rejected_history
survey-demo,B0961,customer-0480,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,service,Comentário inteiramente sintético.,event-B0961-v1,2377b8aacc0194c89a3112fe88854094d3b165522b05d19befff1af30fced31f,ok
survey-demo,B0962,customer-0481,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B0962-v1,8c562a04002e6b7f709fd2ff8cf6da7278b7378ededd64837b562d9a0c240773,ok
survey-demo,B0963,customer-0481,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,renewal,Comentário inteiramente sintético.,event-B0963-v1,225442a981dac0dd5f7ba1080600c39035eac7163a4586d587a3f4a43954a99e,ok
survey-demo,B0964,customer-0482,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,onboarding,Comentário inteiramente sintético.,event-B0964-v1,8f519ade16fb10d3964c24bebc0feb3989b747b78846546aa36936c1f96d9bf7,ok
survey-demo,B0965,customer-0482,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,service,Comentário inteiramente sintético.,event-B0965-v1,265bdd7d1237a5d5259d3708179ec4a95c917819bfe52f8a1d0635b4792dbbe7,ok
survey-demo,B0966,customer-0483,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,support,Comentário inteiramente sintético.,event-B0966-v1,bbe8031a2f4419e35a203503143f343d47dadb3f571b0b3c80e9fa9a6bbc297d,ok
survey-demo,B0967,customer-0483,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,renewal,Comentário inteiramente sintético.,event-B0967-v1,030f4f44e68aeca42312c04d7b2228cefcc9585251bdacaa30b6c474b1aa7aa7,ok
survey-demo,B0968,customer-0484,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0968-v2,7377a8fc97bd37289d44ab729572b5a8933d1b796067ab30090c4e12fac609e4,ok
survey-demo,B0969,customer-0484,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,service,Comentário inteiramente sintético.,event-B0969-v1,88fe27e5e45338991e0bb85b0ddfccb560ca381c1fb3ef0f408f52519a622056,ok
survey-demo,B0970,customer-0485,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,support,Comentário inteiramente sintético.,event-B0970-v1,f0321b56037a353a4ca6762f76905562b341149387a19034cd40eb7b8a4fcc44,ok
survey-demo,B0971,customer-0485,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,renewal,Comentário inteiramente sintético.,event-B0971-v1,ca78c68d9c515f60df9ee1437aef8e38326047bf5fbef21c1a34f950fad3161d,ok
survey-demo,B0972,customer-0486,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0972-v1,a73fc2be2b2bdb58c953430d333aaa80221aac968e6f6e6388f603d18a9f4fe1,ok
survey-demo,B0973,customer-0486,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,service,Comentário inteiramente sintético.,event-B0973-v1,a5455f37afcae0c28558e1e5c6fd59e726bedcc26abd5d9394812285f42b9d45,ok
survey-demo,B0974,customer-0487,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,support,Comentário inteiramente sintético.,event-B0974-v1,faef646e8dcd05a35230e8ebe5cf5291fffb77823d2cb849d01d2966a1343f24,ok
survey-demo,B0975,customer-0487,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,renewal,Comentário inteiramente sintético.,event-B0975-v1,7cfba577bde29a95d23d09cd5a2d2ce95e973999cb0099ec454be4e80df5afa3,ok
survey-demo,B0976,customer-0488,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0976-v2,065f1e97c568e09508f886a6164a28ff0c7d57530e2322133aa61fd7b345e7d8,ok
survey-demo,B0977,customer-0488,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,service,Comentário inteiramente sintético.,event-B0977-v1,2e40b8137ac3f84ddcc1721953e1d8e62bbec40690574149cdda0352bf93c078,ok
survey-demo,B0978,customer-0489,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,support,Comentário inteiramente sintético.,event-B0978-v1,84555a765449a2884d7f4ea1e4288cc6a977d53c441f04fff3239bb98bc655ba,ok
survey-demo,B0979,customer-0489,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,renewal,Comentário inteiramente sintético.,event-B0979-v1,9aed541ef6578736f8078caf5acf0d80e615a43ce24e908c3530f144463e553c,ok
survey-demo,B0980,customer-0490,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,onboarding,Comentário inteiramente sintético.,event-B0980-v1,ce0054da930a1dfbd2721d0702bcf45082e794f8e1632d8d1de6b2a174f0657c,ok
survey-demo,B0981,customer-0490,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,service,Comentário inteiramente sintético.,event-B0981-v1,c8e1779b26b510f99cba436cbeba347cc0f142243856a9201fb8d1c726cda8cf,ok
survey-demo,B0982,customer-0491,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,support,Comentário inteiramente sintético.,event-B0982-v1,35249ac78a234a2cb01c799f8cc9fb601f9b94b88ad3deee9492d4609609bcf4,ok
survey-demo,B0983,customer-0491,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,renewal,Comentário inteiramente sintético.,event-B0983-v1,9a75298d9a20061d3a5634d964d34618151bc064121574d3b005a2c847702d89,ok
survey-demo,B0984,customer-0492,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,onboarding,Comentário inteiramente sintético.,event-B0984-v2,97ae1b55e0cc858066c4c1d845ef633d6dcf5117a49641de2e24cbca006411bf,ok
survey-demo,B0985,customer-0492,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,service,Comentário inteiramente sintético.,event-B0985-v1,ab04d0f673890cde7e37507cef163dba3890e93b63cd33a91c352e3e93b089a4,ok
survey-demo,B0986,customer-0493,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B0986-v1,d660e41b479edba6c20236e7439045113b5f2ec67f980bd18dc8918b42176d79,ok
survey-demo,B0987,customer-0493,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,renewal,Comentário inteiramente sintético.,event-B0987-v1,2ff7d61b3da4d7bb4c155b958da60d1e39e6df01483db613faa2e76d170f156b,ok
survey-demo,B0988,customer-0494,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0988-v1,a1f04614f6ffa83507a6ccfa4d0336c01a50951eeee7f2ccb86161583992b5c6,ok
survey-demo,B0989,customer-0494,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,service,Comentário inteiramente sintético.,event-B0989-v1,e0764a5103f3e991476f40fb2501be3d125381949ff5df3db34f1e38fce9cbe9,ok
survey-demo,B0990,customer-0495,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,support,Comentário inteiramente sintético.,event-B0990-v1,3a2f505553c1b0a16b4e9b85f6ccc03efd9d3fe2bcaf7fb55f338240ca37d8f1,ok
survey-demo,B0991,customer-0495,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,renewal,Comentário inteiramente sintético.,event-B0991-v1,7a387c1eec420d95057a534b13b1d9c5c6aa71de46098ad1697919abdd5a471d,ok
survey-demo,B0992,customer-0496,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0992-v2,bed7e831ce140806810e01a7e9c07cff2b0fdca8bfe6af9fe3cf318b0420cbe3,ok
survey-demo,B0993,customer-0496,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0993-v1,5cd8cf97f38d18e70c414c01335d79d0605bb1fb9a304f9854b22ce99e478a19,ok
survey-demo,B0994,customer-0497,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,support,Comentário inteiramente sintético.,event-B0994-v1,7fd26c935fece014169f0c75f5529ad2bfca732297fc6ae232e08a3ec486491e,ok
survey-demo,B0995,customer-0497,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,renewal,Comentário inteiramente sintético.,event-B0995-v1,113a64a9337d562c023416fb78f398a6e3705d54780e07e279760859a855d679,ok
survey-demo,B0996,customer-0498,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0996-v1,b26b84f32e6177e2756a94a839dba0a735dbbacfb4b773c5a86ef45958ac047e,ok
survey-demo,B0997,customer-0498,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,service,Comentário inteiramente sintético.,event-B0997-v1,9a793c449ad51f5afaf1afe3b337f3616026db379a6ca9fb802aafca0413052b,ok
survey-demo,B0998,customer-0499,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,support,Comentário inteiramente sintético.,event-B0998-v1,f3f86cd1848a642df2fef5de41ca1afd4a753635a6dcc2c0dc385d7af1728465,ok
survey-demo,B0999,customer-0499,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,renewal,Comentário inteiramente sintético.,event-B0999-v1,bf2c1c35b91f2175a5a7299f0970f1933a719c604e4c8b2c5b5ff7e20879d95f,ok
survey-demo,B1000,customer-0500,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B1000-v2,8f5f01702fb55b2dbccdb30173160cbd8ad358c95e03b05ac8824716c387435d,ok
survey-demo,B1001,customer-0500,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,service,Comentário inteiramente sintético.,event-B1001-v1,5b11c544ed74be194066c4e7a3ec8e63d8100d51b931932d65ee32cdbf02cfe4,ok
survey-demo,B1002,customer-0501,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B1002-v1,7a836867c41d95fd4990f0120228fa3eeddfd0b30a32342f71bc6727cda31d17,ok
survey-demo,B1003,customer-0501,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,renewal,Comentário inteiramente sintético.,event-B1003-v1,8eb4470734786f085766b17fe3da55d5ae8c9853d4ec7f2036f2094efad6c720,ok
survey-demo,B1004,customer-0502,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,onboarding,Comentário inteiramente sintético.,event-B1004-v1,36233164ef9129897435bfb7e85d69bb54b193b0411b5e69253bf3b5df7538cb,ok
survey-demo,B1005,customer-0502,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B1005-v1,1d2fd35446e948f13e9ad9f657fc300ff84a35bc9534fa9019ffced12a405400,ok
survey-demo,B1006,customer-0503,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B1006-v1,16f7928ef162b946dd358d2301b852bd975a59cffdb2632975f15c28faeb5e9a,ok
survey-demo,B1007,customer-0503,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,renewal,Comentário inteiramente sintético.,event-B1007-v1,78fab4edf9c382ccd0173fbfe0ab32025305510d6122b4861d56718b2b1aaadb,ok
survey-demo,B1008,customer-0504,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,onboarding,Comentário inteiramente sintético.,event-B1008-v2,4a6ec9e21231a453665d843ed38981ac8c39b7c099a0f44ef561ef0185638515,ok
survey-demo,B1009,customer-0504,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,service,Comentário inteiramente sintético.,event-B1009-v1,40a90277335818b2b3981bbda01f9c299fddb8754828754220449216b911ece1,ok
survey-demo,B1010,customer-0505,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,support,Comentário inteiramente sintético.,event-B1010-v1,e6f1a7d2e3b2484f6e6884d29fae7656a22c9f03866d4d0caccbecc5bcb4d402,ok
survey-demo,B1011,customer-0505,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,renewal,Comentário inteiramente sintético.,event-B1011-v1,884bb3b15c0621b59df179ffd74db012dc4e32b84b4ef1ce0c140ac609d081e3,ok
survey-demo,B1012,customer-0506,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,onboarding,Comentário inteiramente sintético.,event-B1012-v1,c6ce94493797392ef211b2396ceaf211c62760aadf65e0fde96c2bdf35ae02f5,ok
