survey_id,response_id,metric,score,category,subcategory,question_id
survey-demo,B0972,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0972,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0973,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0973,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0974,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0974,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0975,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0975,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0975,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0975,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0975,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0975,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0975,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0975,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0976,NPS,10,,,q_wait
survey-demo,B0977,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B0977,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0978,CSAT,4,Atendimento,Demora,
survey-demo,B0979,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0979,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0979,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0980,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0980,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0981,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0981,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0981,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0981,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0981,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0981,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0982,NPS,8,Atendimento,Demora,
survey-demo,B0983,NPS,9,Atendimento,Demora,
survey-demo,B0984,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0985,NPS,0,Atendimento,Demora,
survey-demo,B0985,NPS,0,Comunicação,Retorno,
survey-demo,B0985,NPS,0,Processo,Agendamento,
survey-demo,B0986,NPS,10,,,q_wait
survey-demo,B0987,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0987,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0987,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0988,NPS,10,Atendimento,Demora,q_channels
survey-demo,B0988,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0988,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0989,NPS,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0989,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B0989,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0989,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0989,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0989,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0989,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0989,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0990,CSAT,4,Atendimento,Demora,
survey-demo,B0990,CSAT,4,Comunicação,Retorno,
survey-demo,B0991,NPS,0,Atendimento,Demora,
survey-demo,B0991,NPS,0,Comunicação,Retorno,
survey-demo,B0991,NPS,0,Processo,Agendamento,
survey-demo,B0992,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0993,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0993,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0993,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0993,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0994,NPS,4,Atendimento,Cordialidade,q_resolution
survey-demo,B0994,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0994,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0994,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0994,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0994,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0994,NPS,4,Processo,Agendamento,q_resolution
survey-demo,B0994,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0995,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0995,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0995,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0995,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0996,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0996,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0996,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0996,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0996,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0996,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0997,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0997,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0997,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B0997,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0998,NPS,1,Atendimento,Demora,
survey-demo,B0998,NPS,1,Comunicação,Retorno,
survey-demo,B0999,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0999,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0999,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0999,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0999,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0999,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0999,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0999,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0999,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1000,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1001,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1001,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1002,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B1002,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1002,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1002,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B1002,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1002,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1002,CSAT,2,Processo,Agendamento,q_channels
survey-demo,B1002,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B1002,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1003,NPS,3,Atendimento,Demora,
survey-demo,B1003,NPS,3,Comunicação,Retorno,
survey-demo,B1003,NPS,3,Processo,Agendamento,
survey-demo,B1004,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1004,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1004,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1004,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1004,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1004,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1005,CSAT,1,Atendimento,Demora,
survey-demo,B1005,CSAT,1,Comunicação,Retorno,
survey-demo,B1005,CSAT,1,Processo,Agendamento,
survey-demo,B1006,NPS,10,,,q_resolution
survey-demo,B1006,NPS,10,,,q_wait
survey-demo,B1007,NPS,4,Atendimento,Cordialidade,q_channels
survey-demo,B1007,NPS,4,Atendimento,Cordialidade,q_resolution
survey-demo,B1007,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B1007,NPS,4,Atendimento,Demora,q_channels
survey-demo,B1007,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B1007,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1007,NPS,4,Comunicação,Retorno,q_channels
survey-demo,B1007,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B1007,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1007,NPS,4,Processo,Agendamento,q_channels
survey-demo,B1007,NPS,4,Processo,Agendamento,q_resolution
survey-demo,B1007,NPS,4,Processo,Agendamento,q_wait
survey-demo,B1008,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1009,NPS,4,Atendimento,Demora,
survey-demo,B1009,NPS,4,Comunicação,Retorno,
survey-demo,B1010,NPS,6,Atendimento,Cordialidade,q_resolution
survey-demo,B1010,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B1010,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B1010,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1010,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B1010,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1010,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B1010,NPS,6,Processo,Agendamento,q_wait
survey-demo,B1011,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B1011,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1011,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B1011,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B1012,NPS,0,Atendimento,Cordialidade,
survey-demo,B1012,NPS,0,Atendimento,Demora,
survey-demo,B1012,NPS,0,Comunicação,Retorno,
survey-demo,B1012,NPS,0,Processo,Agendamento,
survey-demo,B1013,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1013,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1014,CSAT,4,,,q_resolution
survey-demo,B1014,CSAT,4,,,q_wait
survey-demo,B1015,NPS,10,,,
survey-demo,B1016,NPS,9,,,q_wait
survey-demo,B1017,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B1017,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B1017,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1017,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1017,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1017,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1017,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B1017,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1018,NPS,6,Atendimento,Demora,q_channels
survey-demo,B1018,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B1018,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1018,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B1018,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B1018,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1019,NPS,2,Atendimento,Cordialidade,q_channels
survey-demo,B1019,NPS,2,Atendimento,Cordialidade,q_resolution
survey-demo,B1019,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B1019,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1019,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1019,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1019,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1019,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1019,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1019,NPS,2,Processo,Agendamento,q_channels
survey-demo,B1019,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B1019,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1020,CSAT,4,Atendimento,Demora,q_channels
survey-demo,B1020,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B1020,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1021,NPS,5,Atendimento,Demora,
survey-demo,B1021,NPS,5,Comunicação,Retorno,
survey-demo,B1021,NPS,5,Processo,Agendamento,
survey-demo,B1022,NPS,7,Atendimento,Demora,
survey-demo,B1023,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B1023,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B1023,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1023,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B1023,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B1023,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1024,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1025,NPS,2,Atendimento,Cordialidade,q_channels
survey-demo,B1025,NPS,2,Atendimento,Cordialidade,q_resolution
survey-demo,B1025,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B1025,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1025,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1025,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1025,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1025,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1025,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1025,NPS,2,Processo,Agendamento,q_channels
survey-demo,B1025,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B1025,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1026,CSAT,5,Atendimento,Demora,
survey-demo,B1026,CSAT,5,Comunicação,Retorno,
survey-demo,B1027,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B1027,NPS,8,Atendimento,Demora,q_wait
survey-demo,B1027,NPS,8,Comunicação,Retorno,q_resolution
survey-demo,B1027,NPS,8,Comunicação,Retorno,q_wait
survey-demo,B1028,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1028,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1028,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1028,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1029,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1029,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1029,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1030,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B1030,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1030,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B1030,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1031,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B1031,NPS,7,Atendimento,Demora,q_wait
survey-demo,B1032,CSAT,5,,,q_wait
survey-demo,B1033,NPS,9,,,q_resolution
survey-demo,B1033,NPS,9,,,q_wait
survey-demo,B1034,NPS,0,Atendimento,Demora,q_channels
survey-demo,B1034,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1034,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1034,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B1034,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1034,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1034,NPS,0,Processo,Agendamento,q_channels
survey-demo,B1034,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1034,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1035,CSAT,4,Atendimento,Demora,q_channels
survey-demo,B1035,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B1035,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1035,CSAT,4,Comunicação,Retorno,q_channels
survey-demo,B1035,CSAT,4,Comunicação,Retorno,q_resolution
survey-demo,B1035,CSAT,4,Comunicação,Retorno,q_wait
survey-demo,B1036,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1036,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1036,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1036,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1036,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1036,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1037,NPS,8,,,q_channels
survey-demo,B1037,NPS,8,,,q_resolution
survey-demo,B1037,NPS,8,,,q_wait
survey-demo,B1038,CSAT,2,Atendimento,Cordialidade,
survey-demo,B1038,CSAT,2,Atendimento,Demora,
survey-demo,B1038,CSAT,2,Comunicação,Retorno,
survey-demo,B1038,CSAT,2,Processo,Agendamento,
survey-demo,B1039,NPS,10,Atendimento,Demora,
survey-demo,B1039,NPS,10,Comunicação,Retorno,
survey-demo,B1040,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1041,CSAT,3,Atendimento,Cordialidade,q_channels
survey-demo,B1041,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B1041,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B1041,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1041,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1041,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1041,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1041,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1041,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1041,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B1041,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B1041,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1042,NPS,5,Atendimento,Demora,
survey-demo,B1042,NPS,5,Comunicação,Retorno,
survey-demo,B1043,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B1043,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1043,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B1043,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B1044,CSAT,4,Atendimento,Demora,
survey-demo,B1045,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1046,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B1046,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B1046,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1046,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1046,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1046,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1046,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1046,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1047,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1047,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1047,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1047,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1047,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1047,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1048,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1049,NPS,10,Atendimento,Demora,q_channels
survey-demo,B1049,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B1049,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1050,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1050,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1050,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1050,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1050,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B1050,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1051,NPS,4,Atendimento,Demora,
survey-demo,B1051,NPS,4,Comunicação,Retorno,
survey-demo,B1052,NPS,6,Atendimento,Demora,
survey-demo,B1052,NPS,6,Comunicação,Retorno,
survey-demo,B1052,NPS,6,Processo,Agendamento,
survey-demo,B1053,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B1053,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1053,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1053,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B1054,NPS,2,Atendimento,Cordialidade,q_channels
survey-demo,B1054,NPS,2,Atendimento,Cordialidade,q_resolution
survey-demo,B1054,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B1054,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1054,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1054,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1054,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1054,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1054,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1054,NPS,2,Processo,Agendamento,q_channels
survey-demo,B1054,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B1054,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1055,NPS,7,Atendimento,Demora,
survey-demo,B1056,CSAT,5,,,q_wait
survey-demo,B1057,NPS,5,Atendimento,Demora,
survey-demo,B1057,NPS,5,Comunicação,Retorno,
survey-demo,B1058,NPS,9,Atendimento,Demora,q_channels
survey-demo,B1058,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B1058,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1059,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1059,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1060,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B1060,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1060,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1060,NPS,6,Processo,Agendamento,q_wait
survey-demo,B1061,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B1061,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B1061,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1061,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1061,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1061,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1061,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1061,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1062,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B1062,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1063,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B1063,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1063,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B1063,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B1064,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1065,CSAT,4,,,
survey-demo,B1066,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1066,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1067,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B1067,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1067,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B1067,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1067,NPS,5,Processo,Agendamento,q_resolution
survey-demo,B1067,NPS,5,Processo,Agendamento,q_wait
survey-demo,B1068,CSAT,1,Atendimento,Demora,
survey-demo,B1068,CSAT,1,Comunicação,Retorno,
survey-demo,B1068,CSAT,1,Processo,Agendamento,
survey-demo,B1069,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B1069,NPS,8,Atendimento,Demora,q_wait
survey-demo,B1069,NPS,8,Comunicação,Retorno,q_resolution
survey-demo,B1069,NPS,8,Comunicação,Retorno,q_wait
survey-demo,B1070,NPS,9,,,
survey-demo,B1071,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B1071,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1071,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1071,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B1071,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1071,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1072,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1073,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B1073,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1073,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B1073,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B1074,CSAT,1,Atendimento,Cordialidade,q_channels
survey-demo,B1074,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B1074,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B1074,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B1074,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B1074,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1074,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B1074,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B1074,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1074,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B1074,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B1074,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B1075,NPS,1,Atendimento,Cordialidade,
survey-demo,B1075,NPS,1,Atendimento,Demora,
survey-demo,B1075,NPS,1,Comunicação,Retorno,
survey-demo,B1075,NPS,1,Processo,Agendamento,
survey-demo,B1076,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1076,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1076,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1077,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B1077,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1077,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1077,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B1077,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1077,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1078,NPS,9,,,
survey-demo,B1079,NPS,4,Atendimento,Demora,
survey-demo,B1079,NPS,4,Comunicação,Retorno,
survey-demo,B1079,NPS,4,Processo,Agendamento,
survey-demo,B1080,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1081,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1081,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1081,NPS,5,Processo,Agendamento,q_wait
survey-demo,B1082,NPS,7,Atendimento,Demora,q_wait
survey-demo,B1082,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B1083,CSAT,2,Atendimento,Cordialidade,q_wait
survey-demo,B1083,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1083,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1083,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1084,NPS,5,Atendimento,Demora,q_channels
survey-demo,B1084,NPS,5,Atendimento,Demora,q_resolution
survey-demo,B1084,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1084,NPS,5,Comunicação,Retorno,q_channels
survey-demo,B1084,NPS,5,Comunicação,Retorno,q_resolution
survey-demo,B1084,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1085,NPS,7,Atendimento,Demora,q_channels
survey-demo,B1085,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B1085,NPS,7,Atendimento,Demora,q_wait
survey-demo,B1086,CSAT,4,Atendimento,Demora,q_channels
survey-demo,B1086,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B1086,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1086,CSAT,4,Comunicação,Retorno,q_channels
survey-demo,B1086,CSAT,4,Comunicação,Retorno,q_resolution
survey-demo,B1086,CSAT,4,Comunicação,Retorno,q_wait
survey-demo,B1087,NPS,6,Atendimento,Demora,q_channels
survey-demo,B1087,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B1087,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1087,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B1087,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B1087,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1088,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1089,CSAT,3,Atendimento,Demora,
survey-demo,B1089,CSAT,3,Comunicação,Retorno,
